,0,1,2
pMCC_i3_R,-0.32513805996269746,-0.4043120274169647,-0.6812576524613152
dPCC_i1_R,-1.0689467140102653,-0.5745593659015091,-0.20994430039826095
dPCC_i2_R,-1.36021094101163,0.27342999761796294,0.05408313077027527
dPCC_i3_R,-1.4918146747670076,0.6196527491728788,-0.22896492205100724
vPCC_i1_R,-1.4692033654495151,0.8003504955564908,-0.2639495887621605
RSC_R,-0.2393826674888947,1.575966303634582,-0.39534669210740647
pMCC_i3_L,-0.2944181106736341,-0.6005056357160743,-0.17936338527190676
dPCC_i1_L,-0.8615077092242234,-0.4959494825102249,-0.09771046639225624
dPCC_i2_L,-1.2340435453526841,0.023425749615586657,0.1599822574988379
dPCC_i3_L,-1.6124282490714796,0.5627278980125294,0.12553035946724755
vPCC_i1_L,-1.3700100719806785,1.244919142433783,0.1602713955824616
RSC_L,-0.7221067867819541,2.022361959006076,0.4404929523241222
pMCC_s3_R,1.882262692226117,1.476150220993369,-0.45453189444531467
dPCC_s1_R,0.17828073059728453,-0.4857618828307902,0.2970821119262682
dPCC_s2_R,-1.2655355343430594,0.04680230245180836,0.3102689889318755
dPCC_s3_R,-1.580610448254905,1.1525066471526837,0.564860980943346
dPCC_s5_R,-1.61675336808152,1.4126390749570914,0.3459256237988752
vPCC_s1_R,-1.338329240445296,0.9957062987881926,-0.46978294586184405
vPCC_s2_R,-0.0978216956473873,1.499863775554675,-0.19818663879406656
pMCC_s3_L,1.510245296746418,0.6932836846570641,-0.9676059960754432
dPCC_s1_L,0.6015503097049203,-0.17559937309021106,-0.5857578955294825
dPCC_s2_L,-1.1964027645902886,0.42815504028188317,0.8718625733185313
dPCC_s3_L,-1.1661116782998802,1.051642106326737,0.5361021317155931
dPCC_s5_L,-1.6796527806092312,0.6177813226552793,-0.14182194461408137
vPCC_s1_L,-1.2721762824091376,1.367010226141022,0.07539160522376594
vPCC_s2_L,0.10852615253910632,2.2363525379984357,0.5124744379820821
pMCC_i2_R,0.9655763921065168,-0.4448093907123738,-0.8494086747123674
pMCC_i1_R,1.9173893862573665,-0.13537684098817426,-0.7036966281159777
aMCC_i3_R,1.846284695560141,-0.6381346161305778,-0.6270145505494086
aMCC_i2_R,1.1493221455379576,-1.4333531978227212,0.08932299115460282
aMCC_i1_R,0.38907616024033076,-1.6074806899432783,0.2995237626572778
pgACC_i2_R,-0.3947411523003832,-1.3974409984852405,-0.009180731322317077
pgACC_i1_R,-0.9085822076522108,-0.8746345011217818,-0.07118697663123946
sgACC_i2_R,-1.1656367491730033,-0.49387961094351723,-0.5267747032789917
sgACC_i1_R,-1.1097607566818448,-0.08211254092914257,-0.38048697386399644
pMCC_i2_L,0.5706707384940869,-0.5847024494096572,-1.0794174981184368
pMCC_i1_L,1.9362523490307273,-0.016056765979380473,-0.7684774827431642
aMCC_i3_L,1.9542633009717445,-0.4614239035273813,-0.49967818371627243
aMCC_i2_L,1.266619287892891,-1.3298878930365126,0.20623305405890746
aMCC_i1_L,0.5750459570782943,-1.5638292101085238,0.4001058664753558
pgACC_i2_L,-0.22247470177204612,-1.1650993547224904,0.3328057071540322
pgACC_i1_L,-0.7826415593507894,-0.9230103872310998,-0.27848836984053293
sgACC_i2_L,-1.1429877040201517,-0.31959031166448515,-0.5553612953304703
sgACC_i1_L,-1.011752547434303,-0.2241988159288921,-0.5093495909751091
pMCC_s2_R,2.3685335542020343,1.1170263516044328,-0.4892914607825244
pMCC_s1_R,3.1918995249959714,1.657103522631853,0.8352998897655969
aMCC_s3_R,2.2880890094058506,0.7644501247317188,1.1514565289225935
aMCC_s2_R,0.7121873298960391,-0.8413143987375266,1.2151006716645634
aMCC_s1_R,-0.06005594900954085,-1.5057010728240028,0.5512396635291146
pgACC_s3_R,-0.8598458783141917,-1.265734591907325,0.28648516059194795
pgACC_s2_R,-1.5401431520530429,-0.5243514386550102,0.020027552189920292
pMCC_s2_L,1.8301750726072041,0.4030573086552705,-1.0587965232509713
pMCC_s1_L,3.0134981590533294,1.2305961984878615,0.42712204220881295
aMCC_s3_L,2.4930938315572795,0.19354557941445033,1.0725756231790355
aMCC_s2_L,0.8162002147091898,-0.9743419364778243,1.336849928341806
aMCC_s1_L,0.27664000188861243,-1.5707424823694234,0.7260917318710732
pgACC_s3_L,-0.4991971244040582,-1.4514748121847876,0.16851536790098434
pgACC_s2_L,-0.8812581226784791,-0.9011366392268145,-0.29225012515258153
