,0,1,2,3
fpp_vPCC_i1_R,-0.8998330513606383,0.12052895222421793,-0.07373379793859114,-0.07301723365073298
fpp_vPCC_s1_L,-0.848715045635629,0.27402272068802164,-0.1670788419083686,-0.12054807592675136
fpp_vPCC_s1_R,-0.8794671518422024,0.20584646051634944,-0.12619294834981737,-0.016936461219649538
fpp_vPCC_s2_L,-0.714005024677705,0.42633823962140455,-0.11480650382421219,-0.11534857916594703
fpp_vPCC_s2_R,-0.7755821697563609,0.33662534682297923,-0.12664780054964672,-0.04984988386514858
icaNet_RSC_L,-0.7220576110312046,0.5794441329634303,-0.17048931329480155,-0.39377269042556867
icaNet_RSC_R,0.07300525283365382,0.807179451992221,-0.4788312176704184,-0.28129972544476206
icaNet_aMCC_i1_L,0.3419273612944803,-0.7558681224186662,0.6282839217440813,-0.16346966360398607
icaNet_aMCC_i1_R,0.289804893869296,-0.754310916608436,0.6719072483801415,-0.14771204485257614
icaNet_aMCC_i2_L,0.712881245039652,-0.6181309803853673,0.3208478585746902,-0.18862926086646162
icaNet_aMCC_i2_R,0.6569951903480878,-0.6491748379072904,0.3818038837974595,-0.19649376488838757
icaNet_aMCC_i3_L,0.9331546673238115,0.029174069990166862,-0.37606726553256026,-0.165515911006552
icaNet_aMCC_i3_R,0.9546155934743692,-0.05700957160824917,-0.30737610867211423,-0.16880168420222355
icaNet_aMCC_s1_L,-0.014528911506890015,-0.8311278294970352,0.8051963138729825,0.1820909455587081
icaNet_aMCC_s1_R,0.06418288552401488,-0.7975862062559353,0.8028059352980218,0.14395567855235608
icaNet_aMCC_s2_L,0.12187959472615945,-0.8447565507725066,0.7607318388815839,0.13757232178326614
icaNet_aMCC_s2_R,0.32576528937285654,-0.7327927927330784,0.6797170101166009,-0.06990522937480022
icaNet_aMCC_s3_L,0.9423808067235618,-0.27910149871719386,-0.04013170933136896,-0.19545750756063185
icaNet_aMCC_s3_R,0.922139187137783,-0.04363840584560796,-0.11713484407881795,-0.2572723038403349
icaNet_dPCC_i1_L,-0.7048810614284153,-0.1260577587311009,0.35862237847701567,0.6570993128388667
icaNet_dPCC_i1_R,-0.7902978930100557,-0.06041424956631119,0.3210102974368264,0.5624227304530504
icaNet_dPCC_i2_L,-0.8707274287366276,-0.00600209763383921,0.27535696696442374,0.4623581926529258
icaNet_dPCC_i2_R,-0.9391232799712991,0.09944470585852896,0.19393045889162042,0.19488565740186348
icaNet_dPCC_i3_L,-0.9634853799313726,0.18088809921727256,0.12046335680069543,0.15244756550999858
icaNet_dPCC_i3_R,-0.8514312607560629,0.3317274015413235,-0.06420522275135114,-0.3375943614793768
icaNet_dPCC_s1_L,0.6195373820366512,-0.3141343059595749,-0.08727412235406619,0.23545471691488265
icaNet_dPCC_s1_R,-0.008164959883728928,-0.8191640973714361,0.7697349203543017,0.18265141185722755
icaNet_dPCC_s2_L,-0.9408333421247895,-0.057149662284662214,0.3049317064908466,0.2665032226518452
icaNet_dPCC_s2_R,-0.9092868620455893,-0.06912745675604857,0.38678305047485956,0.23815642780269872
icaNet_dPCC_s3_L,-0.8756016526617891,0.06473151116033325,0.08957990513980343,0.2317799225094396
icaNet_dPCC_s3_R,-0.9514240207342727,0.08301705353894791,0.15757094955561415,0.21539597325704146
icaNet_dPCC_s5_L,-0.9421600070229351,0.18064257977199777,0.03491538391665553,-0.027806549109456544
icaNet_dPCC_s5_R,-0.9147355527985453,0.26362734509588903,-0.02211023181248672,-0.1786030893149467
icaNet_pMCC_i1_L,0.8769788317995988,0.17759929180716522,-0.5172178000666818,-0.10821867452203147
icaNet_pMCC_i1_R,0.8821616224407441,0.18228251225081846,-0.5120315639932894,-0.11509372514397297
icaNet_pMCC_i2_L,0.5040793131142633,0.16913284196583814,-0.5045960696682367,0.09095889700876722
icaNet_pMCC_i2_R,0.8600432677282988,-0.10687530004281418,-0.3633340336737877,0.025757698454684667
icaNet_pMCC_i3_L,-0.486876727346592,0.03827906059672828,0.2227928127648682,0.8071160236843614
icaNet_pMCC_i3_R,-0.5906031304163748,0.15642150519234982,-0.18806518943446876,0.21658631963967295
icaNet_pMCC_s1_L,0.9512072240557836,0.050381205751195306,-0.3814492127482912,-0.15713314532171335
icaNet_pMCC_s1_R,0.9321233037485696,0.139435953611813,-0.4485231364511139,-0.1482657824310334
icaNet_pMCC_s2_L,0.8792175204542011,0.307210705712446,-0.5425549830687956,-0.14460190450351246
icaNet_pMCC_s2_R,0.8541505885004959,0.35932113998610443,-0.5525389765253399,-0.1525395323648063
icaNet_pMCC_s3_L,0.7815112990389099,0.44827416801093106,-0.5572308797388342,-0.15817974305533108
icaNet_pMCC_s3_R,0.874043359980658,0.3193141163708113,-0.49309958137849635,-0.19485542196150282
icaNet_pgACC_i1_L,-0.7621504043422618,-0.10151560557126942,0.3172296410062127,-0.4514363086778196
icaNet_pgACC_i1_R,-0.7156084363459081,-0.1673601129790799,0.3741114898417923,-0.47377215854529964
icaNet_pgACC_i2_L,-0.23765427614896134,-0.576662498988381,0.7364591037168838,-0.32763364527376776
icaNet_pgACC_i2_R,-0.13928599724634294,-0.651029805890844,0.6922911941129981,-0.37469559491854715
icaNet_pgACC_s2_L,-0.8864763920929402,-0.0809695152541411,0.1969895906432934,0.1813905630256663
icaNet_pgACC_s2_R,-0.9459828131907141,-0.045935239367903564,0.2868216213389894,0.18632310944326647
icaNet_pgACC_s3_L,-0.5959706849084775,-0.5499438798669665,0.625528698549061,0.5089027544790825
icaNet_pgACC_s3_R,-0.6580316846552161,-0.5156689223318566,0.7022347093747614,0.3911915982919782
icaNet_sgACC_i1_L,-0.8283711319150634,0.3283270809680282,-0.10011783237197376,-0.34533372452004446
icaNet_sgACC_i1_R,-0.8660831099637838,0.28857473045870524,-0.0823756621853207,-0.2856578650657336
icaNet_sgACC_i2_L,-0.8523588913661602,0.28903265125969835,-0.04370482911214545,-0.3301078303366165
icaNet_sgACC_i2_R,-0.8742332328893749,0.2619526706830243,-0.08498481473823064,-0.21931924744077605
icaNet_vPCC_i1_L,-0.9221364169055255,0.3182628592753139,0.019008464895376855,-0.14712667137728405
icaNet_vPCC_i1_R,-0.7908884916145759,0.3966472209894528,-0.14499441412802025,-0.3730209354544208
icaNet_vPCC_s1_L,-0.84358695778079,0.3876790914052465,-0.07617077237038229,-0.3436365364490662
icaNet_vPCC_s1_R,-0.715627864421753,0.5558361815882913,-0.2582067454334539,-0.4212722507495404
icaNet_vPCC_s2_L,0.14233920029944747,0.7144062295132197,-0.37549439713068544,-0.27075812037337216
icaNet_vPCC_s2_R,0.3176669921832031,0.6402275874459334,-0.3669746045186616,-0.20642086040345697
